label,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22
0,1,9,29,3592,7907,7931,12997,13304,13335,291520,1534466,1541001,1541007,1541123,1543495,1543504,1543539,1543946,1543963,1544026,1544197,1544257
0,1,10,25,3589,7907,7931,12997,13304,13335,291516,1534544,1541001,1541007,1541177,1543495,1543504,1543528,1543945,1543950,1544023,1544188,1544251
0,1,9,17,3581,7906,7939,12998,13307,13335,291516,1534410,1541001,1541009,1541090,1543495,1543504,1543534,1543945,1543972,1544028,1544188,1544252
0,1,9,17,3581,7906,7933,13000,13305,13335,293810,1534413,1541001,1541007,1541302,1543495,1543504,1543591,1543947,1543951,1544018,1544194,1544257
0,1,9,17,3581,7906,7946,13009,13305,46589,499707,1534898,1541001,1541008,1541288,1543495,1543504,1543701,1543946,1543950,1544040,1544202,1544263
0,1,9,63,3625,7907,7931,12997,13304,13335,326238,1535109,1541001,1541007,1541087,1543495,1543504,1543539,1543946,1543978,1544039,1544197,1544261
0,1,10,24,3583,7907,7931,12997,13304,13335,291523,1534502,1541001,1541007,1541309,1543495,1543504,1543664,1543945,1543971,1544026,1544215,1544260
0,1,10,59,3622,7907,7931,12997,13304,13335,295133,1535188,1541001,1541007,1541043,1543495,1543504,1543523,1543946,1543951,1544047,1544187,1544267
0,1,9,17,3581,7906,7932,12999,13305,13335,299542,1534452,1541001,1541009,1541014,1543495,1543504,1543515,1543948,1543958,1544027,1544191,1544255
0,1,9,291,3799,7907,7931,12997,13304,13335,291516,1534585,1541001,1541007,1541420,1543495,1543504,1543698,1543946,1543951,1544032,1544187,1544260
1,1,9,18,3582,7908,7931,12997,13304,13335,294045,1534754,1541001,1541007,1541036,1543495,1543504,1543542,1543945,1543950,1544018,1544198,1544268
0,1,10,36,3600,7907,7931,12997,13304,13335,755985,1534409,1541001,1541007,1541058,1543495,1543504,1543521,1543945,1543951,1544029,1544188,1544251
0,3,10,17,3581,7906,7947,12997,13305,13334,291516,1534519,1541003,1541008,1541027,1543495,1543504,1543514,1543945,1543950,1544018,1544189,1544252
0,1,10,22,3586,7907,7931,12997,13304,13335,294438,1534413,1541001,1541007,1541018,1543495,1543504,1543517,1543946,1543952,1544024,1544187,1544263
1,1,9,18,3582,7908,7931,12997,13304,13335,335817,1534411,1541001,1541007,1541125,1543495,1543504,1543520,1543945,1543950,1544019,1544188,1544248
0,1,9,18,3582,7908,7931,12997,13304,13335,291544,1534463,1541001,1541007,1541022,1543495,1543504,1543514,1543945,1543950,1544018,1544189,1544256
0,1,10,25,3589,7907,7931,12997,13304,13335,402492,1534413,1541001,1541007,1541058,1543495,1543504,1543521,1543945,1543951,1544018,1544188,1544260
0,3,10,17,3581,7906,7947,12997,13305,119288,849003,1535350,1541003,1541008,1542419,1543495,1543504,1543752,1543946,1543950,1544018,1544197,1544267
0,1,9,21,3584,7909,7931,12997,13304,13335,306697,1534441,1541001,1541007,1541039,1543496,1543505,1543526,1543947,1543951,1544018,1544195,1544271
0,1,9,17,3581,7906,7932,12999,13305,13335,292403,1534426,1541001,1541009,1541014,1543495,1543504,1543515,1543948,1543953,1544027,1544191,1544250
0,1,10,24,3583,7907,7931,12997,13304,13335,291526,1534429,1541001,1541007,1541082,1543495,1543504,1543582,1543946,1543980,1544026,1544192,1544248
0,1,9,17,3581,7906,7932,12999,13305,13335,316129,1534426,1541001,1541009,1541014,1543495,1543504,1543515,1543948,1543953,1544035,1544191,1544255
0,1,9,27,3591,7907,7931,12997,13304,13335,782463,1534460,1541001,1541007,1541018,1543495,1543504,1543517,1543946,1543952,1544018,1544187,1544261
0,1,9,18,3582,7908,7931,12997,13304,13335,316351,1534411,1541001,1541007,1541125,1543495,1543504,1543520,1543945,1543950,1544018,1544188,1544255
0,1,9,17,3581,7906,7933,13000,13305,13335,295794,1536345,1541001,1541007,1542039,1543495,1543504,1543715,1543945,1543957,1544037,1544214,1544250
0,2,9,122,3581,7906,7931,12997,13304,13334,763032,1535821,1541002,1541007,1541113,1543495,1543504,1543570,1543946,1543950,1544051,1544201,1544267
0,1,9,18,3582,7908,7931,12997,13304,13335,291737,1534417,1541001,1541007,1541246,1543495,1543504,1543524,1543945,1543950,1544018,1544188,1544253
0,1,9,68,3618,7909,7931,12997,13304,13335,330606,1534418,1541001,1541007,1541076,1543495,1543504,1543531,1543945,1543951,1544018,1544193,1544248
0,2,9,473,3581,7906,7931,12997,13304,13334,291516,1534486,1541002,1541007,1541804,1543496,1543504,1543837,1543945,1543988,1544044,1544217,1544248
0,1,10,19,3583,7907,7931,12997,13304,13335,372833,1534414,1541001,1541007,1541391,1543495,1543504,1543538,1543947,1543950,1544020,1544187,1544251
0,1,9,20,3585,7907,7931,12997,13304,13335,304758,1534573,1541001,1541007,1541180,1543495,1543504,1543529,1543946,1543951,1544110,1544187,1544251
0,1,9,17,3581,7906,7946,13009,13305,20572,292310,1535034,1541001,1541007,1541259,1543496,1543504,1543536,1543945,1543950,1544018,1544193,1544255
0,1,9,17,3581,7906,7935,12998,13308,13335,673000,1534416,1541001,1541007,1541062,1543495,1543504,1543540,1543945,1543954,1544018,1544188,1544250
0,1,10,67,3627,7907,7931,12997,13304,13335,291516,1534437,1541001,1541007,1541047,1543495,1543504,1543533,1543945,1543950,1544018,1544188,1544252
0,4,9,500,3581,7916,7931,12997,13304,13335,292609,1534627,1541001,1541007,1541128,1543495,1543504,1543549,1543946,1543954,1544018,1544187,1544266
0,1,9,17,3581,7906,7941,12998,13307,13335,291516,1534450,1541001,1541008,1541478,1543495,1543504,1543548,1543945,1543963,1544021,1544208,1544256
0,1,9,18,3582,7908,7931,12997,13304,13335,1010480,1534441,1541001,1541007,1541036,1543495,1543504,1543542,1543945,1543950,1544018,1544198,1544252
0,1,10,19,3583,7907,7931,12997,13304,13335,309236,1535396,1541001,1541007,1541064,1543495,1543504,1543568,1543947,1543951,1544018,1544205,1544257
1,1,9,29,3592,7907,7931,12997,13304,13335,1298718,1534413,1541001,1541007,1541018,1543495,1543504,1543517,1543946,1543952,1544022,1544187,1544257
0,2,9,49,3581,7906,7931,12997,13304,239233,291516,1534785,1541002,1541007,1541063,1543495,1543504,1543567,1543947,1543975,1544018,1544196,1544271
0,1,10,22,3586,7907,7931,12997,13304,13335,436521,1534694,1541001,1541007,1541016,1543495,1543504,1543516,1543945,1543960,1544022,1544190,1544257
0,1,9,18,3582,7908,7931,12997,13304,13335,388748,1534409,1541001,1541007,1541117,1543495,1543504,1543520,1543945,1543950,1544019,1544188,1544256
0,1,9,55,3614,7907,7931,12997,13304,13335,291516,1537563,1541001,1541008,1541255,1543496,1543505,1543523,1543946,1543951,1544018,1544187,1544256
0,1,10,23,3587,7907,7931,12997,13304,13335,291516,1534412,1541001,1541007,1541236,1543495,1543504,1543579,1543946,1543950,1544018,1544204,1544261
0,1,9,29,3592,7907,7931,12997,13304,13335,313567,1534498,1541001,1541007,1541121,1543495,1543504,1543572,1543946,1543954,1544019,1544187,1544268
0,1,9,18,3582,7908,7931,12997,13304,13335,292808,1534441,1541001,1541007,1541117,1543495,1543504,1543520,1543945,1543950,1544018,1544188,1544257
0,5,9,17,3581,7906,8515,13049,13305,78393,635655,1535650,1541001,1541010,1541111,1543495,1543504,1543608,1543946,1543973,1544062,1544192,1544267
0,1,9,17,3581,7906,7945,13006,13305,13335,474086,1536309,1541001,1541007,1541069,1543495,1543504,1543563,1543946,1543954,1544041,1544197,1544263
0,1,10,60,3623,7907,7931,12997,13304,13335,398329,1534417,1541001,1541007,1541940,1543495,1543504,1543714,1543946,1543950,1544037,1544187,1544251
0,1,9,115,3661,7907,7931,12997,13304,13335,397832,1534478,1541001,1541007,1541047,1543495,1543504,1543533,1543945,1543974,1544018,1544188,1544249
0,1,10,19,3583,7907,7931,12997,13304,13335,291516,1534581,1541001,1541007,1541297,1543495,1543504,1543684,1543945,1543976,1544018,1544198,1544253
0,1,9,18,3582,7908,7931,12997,13304,13335,291785,1534423,1541001,1541007,1541027,1543495,1543504,1543514,1543945,1543950,1544018,1544189,1544264
0,1,10,57,3620,7907,7931,12997,13304,13335,302796,1534734,1541001,1541007,1541016,1543495,1543504,1543516,1543945,1543959,1544024,1544190,1544253
0,1,9,17,3581,7906,7935,12998,13308,13335,396085,1534449,1541001,1541007,1541060,1543495,1543504,1543540,1543945,1543954,1544018,1544188,1544252
0,1,9,17,3581,7906,7936,13004,13306,24039,291789,1534434,1541001,1541007,1541049,1543495,1543504,1543523,1543946,1543951,1544018,1544187,1544259
0,1,9,78,3639,7907,7931,12997,13304,13335,291552,1534562,1541001,1541007,1541101,1543495,1543504,1543598,1543946,1543981,1544026,1544192,1544256
0,1,9,17,3581,7906,7958,12998,13306,68625,748875,1536386,1541001,1541008,1541013,1543495,1543504,1543519,1543946,1543956,1544021,1544192,1544270
0,1,10,34,3598,7907,7931,12997,13304,13335,415425,1534412,1541001,1541007,1541059,1543495,1543504,1543521,1543945,1543951,1544018,1544188,1544257
0,1,9,48,3594,7910,7931,12997,13304,13335,450219,1535822,1541001,1541007,1541041,1543495,1543504,1543544,1543946,1543950,1544051,1544207,1544258
1,1,9,17,3581,7906,7941,12998,13307,13335,333669,1534653,1541001,1541007,1541025,1543495,1543504,1543514,1543945,1543950,1544019,1544189,1544252
0,1,10,23,3587,7907,7931,12997,13304,13335,853742,1534447,1541001,1541007,1541017,1543495,1543504,1543516,1543945,1543961,1544018,1544190,1544255
0,1,9,17,3581,7906,7941,12998,13307,16631,318544,1535747,1541001,1541007,1541022,1543495,1543504,1543514,1543945,1543950,1544018,1544189,1544251
0,1,10,19,3583,7907,7931,12997,13304,13335,326374,1534410,1541001,1541007,1541053,1543495,1543504,1543525,1543946,1543951,1544018,1544187,1544259
0,1,9,17,3581,7906,8061,12998,13305,13335,298148,1534454,1541001,1541007,1541032,1543495,1543504,1543537,1543946,1543966,1544018,1544203,1544263
0,1,10,23,3587,7907,7931,12997,13304,13335,920573,1534449,1541001,1541007,1541021,1543495,1543504,1543517,1543946,1543952,1544022,1544187,1544252
1,1,9,17,3581,7906,7934,13001,13305,13335,419221,1534440,1541001,1541007,1541013,1543495,1543504,1543519,1543946,1543956,1544021,1544192,1544267
0,1,9,17,3581,7906,7948,13002,13305,13335,304273,1534563,1541001,1541007,1541086,1543495,1543504,1543583,1543946,1543957,1544018,1544192,1544248
0,1,9,17,3581,7906,7965,12999,13306,13335,302583,1534426,1541001,1541009,1541269,1543495,1543504,1543643,1543948,1543953,1544027,1544191,1544252
0,1,9,18,3582,7908,7931,12997,13304,13335,303110,1534415,1541001,1541007,1541019,1543495,1543504,1543527,1543947,1543955,1544018,1544196,1544257
0,1,9,42,3604,7907,7931,12997,13304,13335,291516,1534413,1541001,1541007,1541018,1543495,1543504,1543517,1543946,1543952,1544022,1544187,1544260
0,1,10,19,3583,7907,7931,12997,13304,13335,291516,1534432,1541001,1541007,1541321,1543495,1543504,1543614,1543947,1543950,1544018,1544204,1544265
0,1,10,22,3586,7907,7931,12997,13304,13335,291516,1534409,1541001,1541007,1541018,1543495,1543504,1543517,1543946,1543952,1544030,1544187,1544249
0,2,9,17,3581,7906,8016,12997,13304,17561,328390,1534560,1541002,1541007,1541301,1543495,1543504,1543630,1543947,1543951,1544043,1544194,1544251
0,1,10,19,3583,7907,7931,12997,13304,13335,291516,1534416,1541001,1541007,1541012,1543495,1543504,1543518,1543947,1543951,1544020,1544194,1544254
1,1,10,262,3775,7909,7931,12997,13304,13335,291516,1534680,1541001,1541007,1541096,1543495,1543504,1543557,1543947,1543951,1544022,1544194,1544250
0,1,9,33,3597,7907,7931,12997,13304,13335,291516,1534570,1541001,1541007,1541016,1543495,1543504,1543516,1543945,1543960,1544022,1544190,1544250
0,1,9,17,3581,7906,7967,12998,13305,13334,1228592,1535273,1541001,1541008,1541034,1543495,1543504,1543522,1543945,1543950,1544032,1544193,1544253
0,1,9,18,3582,7908,7931,12997,13304,13335,291536,1534414,1541001,1541007,1541026,1543495,1543504,1543514,1543945,1543950,1544018,1544189,1544257
0,1,10,44,3606,7909,7931,12997,13304,13335,886266,1534761,1541001,1541007,1541177,1543495,1543504,1543528,1543945,1543950,1544023,1544188,1544256
0,1,9,17,3581,7906,7933,13000,13305,13334,759786,1534457,1541001,1541007,1541012,1543495,1543504,1543518,1543947,1543951,1544020,1544194,1544264
0,1,9,29,3592,7907,7931,12997,13304,13335,291516,1534648,1541001,1541007,1541197,1543495,1543504,1543552,1543946,1543951,1544044,1544187,1544259
0,1,10,19,3583,7907,7931,12997,13304,13335,427971,1534418,1541001,1541007,1541129,1543495,1543504,1543538,1543947,1543950,1544020,1544187,1544266
0,1,9,17,3581,7906,7934,13001,13305,13335,312750,1534534,1541001,1541007,1541013,1543495,1543504,1543519,1543946,1543972,1544021,1544192,1544264
0,1,9,17,3581,7906,7968,13012,13309,276675,348900,1534435,1541001,1541008,1541120,1543495,1543504,1543572,1543946,1543954,1544019,1544187,1544248
0,1,9,74,3636,7909,7931,12997,13304,13335,359686,1534437,1541001,1541007,1541968,1543495,1543504,1543696,1543945,1543957,1544018,1544214,1544258
1,1,10,19,3583,7907,7931,12997,13304,13335,291516,1534523,1541001,1541007,1541171,1543495,1543504,1543545,1543947,1543952,1544041,1544187,1544256
0,1,9,17,3581,7906,7932,12999,13305,13335,335165,1534422,1541001,1541009,1541014,1543495,1543504,1543515,1543948,1543953,1544033,1544191,1544269
0,1,9,18,3582,7908,7931,12997,13304,13335,603123,1534414,1541001,1541007,1541036,1543495,1543504,1543542,1543945,1543950,1544018,1544198,1544261
0,1,9,17,3581,7906,8395,12997,13305,83085,690121,1534524,1541001,1541008,1541073,1543495,1543504,1543576,1543945,1543964,1544070,1544211,1544250
0,1,9,17,3581,7906,7936,13004,13306,13334,479171,1534584,1541001,1541007,1541105,1543495,1543504,1543554,1543946,1543955,1544020,1544199,1544269
0,1,9,17,3581,7906,7967,12998,13305,16917,444958,1535115,1541001,1541007,1541737,1543495,1543504,1543666,1543946,1543951,1544020,1544187,1544253
0,1,9,18,3582,7908,7931,12997,13304,13335,316518,1534409,1541001,1541007,1541167,1543495,1543504,1543520,1543945,1543950,1544018,1544188,1544270
0,1,10,19,3583,7907,7931,12997,13304,13335,291516,1534417,1541001,1541007,1541099,1543495,1543504,1543549,1543946,1543954,1544058,1544187,1544256
0,1,9,17,3581,7906,7934,13001,13305,13335,1502012,1534479,1541001,1541007,1541013,1543495,1543504,1543519,1543946,1543956,1544021,1544192,1544262
1,1,9,37,3602,7907,7931,12997,13304,13335,1286210,1534670,1541001,1541007,1541042,1543495,1543504,1543551,1543945,1543965,1544022,1544202,1544265
1,1,10,19,3583,7907,7931,12997,13304,13335,456883,1534430,1541001,1541007,1541137,1543495,1543504,1543538,1543947,1543950,1544020,1544187,1544267
0,1,9,17,3581,7906,7942,12998,13305,13335,319790,1534788,1541001,1541007,1541235,1543495,1543504,1543620,1543946,1543950,1544018,1544224,1544260
1,1,9,17,3581,7906,7932,12999,13305,13335,654536,1534431,1541001,1541007,1541015,1543495,1543504,1543515,1543948,1543953,1544018,1544191,1544266
0,1,9,125,3632,7907,7931,12997,13304,13335,730686,1534557,1541001,1541007,1541358,1543498,1543508,1543544,1543946,1543950,1544018,1544207,1544258
0,1,10,22,3586,7907,7931,12997,13304,13335,312174,1534456,1541001,1541007,1541018,1543495,1543504,1543517,1543946,1543952,1544024,1544187,1544261
0,1,10,142,3680,7909,7931,12997,13304,13335,322141,1534857,1541001,1541007,1541769,1543495,1543504,1543592,1543945,1543988,1544018,1544220,1544248
0,1,10,24,3583,7907,7931,12997,13304,13335,291521,1534429,1541001,1541007,1541232,1543495,1543504,1543603,1543946,1543978,1544026,1544197,1544256
0,1,9,18,3582,7908,7931,12997,13304,13335,291782,1534477,1541001,1541008,1541030,1543495,1543504,1543514,1543945,1543950,1544018,1544189,1544251
0,1,10,19,3583,7907,7931,12997,13304,13335,303610,1535523,1541001,1541007,1541056,1543495,1543504,1543525,1543946,1543951,1544018,1544187,1544252
0,1,9,17,3581,7906,7932,12999,13305,13335,362621,1534426,1541001,1541009,1541014,1543495,1543504,1543515,1543948,1543953,1544031,1544191,1544250
0,1,10,23,3587,7907,7931,12997,13304,13335,299108,1534412,1541001,1541007,1541368,1543495,1543504,1543521,1543945,1543950,1544024,1544188,1544263
0,1,9,195,3707,7907,7931,12997,13304,13335,547541,1534437,1541001,1541007,1541033,1543495,1543504,1543522,1543945,1543950,1544020,1544193,1544249
0,1,10,19,3583,7907,7931,12997,13304,13335,291516,1534697,1541001,1541007,1541140,1543495,1543504,1543538,1543947,1543950,1544020,1544187,1544258
0,1,10,19,3583,7907,7931,12997,13304,13335,291516,1535126,1541001,1541007,1541103,1543495,1543504,1543602,1543947,1543951,1544068,1544195,1544255
0,1,9,17,3581,7906,7937,13005,13305,13335,339812,1535500,1541001,1541008,1541033,1543495,1543504,1543522,1543945,1543950,1544018,1544193,1544252
0,1,9,17,3581,7906,7955,13010,13305,13451,306142,1534455,1541001,1541007,1541211,1543495,1543504,1543656,1543946,1543975,1544031,1544192,1544266
1,2,9,49,3586,7906,7931,12997,13304,13334,291516,1537681,1541002,1541007,1541458,1543495,1543504,1543681,1543945,1543950,1544022,1544188,1544248
0,2,9,1170,4517,7906,7931,12997,13304,127541,840436,1534446,1541002,1541007,1541149,1543495,1543504,1543564,1543946,1543951,1544023,1544187,1544255
0,1,9,17,3581,7906,8551,12998,13308,33515,715905,1535154,1541001,1541007,1541086,1543495,1543504,1543583,1543946,1543957,1544052,1544192,1544265
0,1,9,28,3588,7907,7931,12997,13304,13335,330015,1534492,1541001,1541007,1541044,1543495,1543504,1543555,1543947,1543967,1544018,1544196,1544256
1,1,9,17,3581,7906,7933,13000,13305,13334,291516,1534434,1541001,1541007,1541012,1543495,1543504,1543518,1543947,1543951,1544020,1544194,1544256
0,1,10,19,3583,7907,7931,12997,13304,13335,395165,1534414,1541001,1541007,1541012,1543495,1543504,1543518,1543947,1543951,1544020,1544194,1544254
0,1,9,18,3582,7908,7931,12997,13304,13335,291516,1534527,1541001,1541007,1541025,1543495,1543504,1543514,1543945,1543950,1544018,1544189,1544248
0,1,9,18,3582,7908,7931,12997,13304,13335,291516,1534456,1541001,1541007,1541023,1543495,1543504,1543514,1543945,1543950,1544018,1544189,1544252
0,1,9,18,3582,7908,7931,12997,13304,13335,291661,1534540,1541001,1541007,1541165,1543495,1543504,1543520,1543945,1543950,1544018,1544188,1544256
0,1,10,19,3583,7907,7931,12997,13304,13335,731924,1534413,1541001,1541007,1541129,1543495,1543504,1543538,1543947,1543951,1544020,1544187,1544256
0,1,9,18,3582,7908,7931,12997,13304,13335,291516,1534417,1541001,1541007,1541107,1543495,1543504,1543524,1543945,1543952,1544018,1544188,1544259
0,1,10,51,3611,7909,7931,12997,13304,13335,291516,1534409,1541001,1541007,1541021,1543495,1543504,1543517,1543946,1543952,1544022,1544187,1544251
0,1,9,18,3582,7908,7931,12997,13304,13335,319079,1534445,1541001,1541007,1541109,1543495,1543504,1543524,1543945,1543965,1544019,1544188,1544257
0,1,9,17,3581,7906,7933,13000,13305,13335,405681,1535870,1541001,1541007,1541778,1543495,1543504,1543693,1543947,1543950,1544018,1544187,1544252
0,1,9,17,3581,7906,7944,12998,13307,13334,291516,1534533,1541001,1541007,1541065,1543495,1543504,1543535,1543946,1543951,1544037,1544187,1544249
1,1,9,108,3653,7907,7931,12997,13304,13335,291516,1534998,1541001,1541007,1541017,1543495,1543504,1543516,1543945,1543959,1544023,1544190,1544255
0,1,9,17,3581,7906,7932,12999,13305,13335,364769,1534520,1541001,1541009,1541015,1543495,1543504,1543515,1543948,1543953,1544031,1544191,1544269
1,1,9,55,3614,7907,7931,12997,13304,13335,561287,1534478,1541001,1541007,1541094,1543496,1543505,1543558,1543947,1543951,1544018,1544187,1544251
0,1,10,19,3583,7907,7931,12997,13304,13335,569311,1534419,1541001,1541007,1541137,1543495,1543504,1543538,1543947,1543951,1544020,1544187,1544251
0,1,10,19,3583,7907,7931,12997,13304,13335,292770,1534650,1541001,1541007,1541064,1543495,1543504,1543568,1543947,1543951,1544018,1544205,1544260
1,1,9,17,3581,7906,7948,13002,13305,13335,361359,1534436,1541001,1541007,1541227,1543495,1543504,1543617,1543945,1543990,1544078,1544210,1544268
0,1,10,47,3583,7907,7931,12997,13304,13335,291551,1534571,1541001,1541007,1541101,1543495,1543504,1543598,1543946,1543981,1544026,1544192,1544262
0,1,9,17,3581,7906,7933,13000,13305,13335,1001269,1534417,1541001,1541007,1541012,1543495,1543504,1543518,1543947,1543951,1544020,1544194,1544266
0,1,9,17,3581,7906,7932,12999,13305,13335,1046716,1534431,1541001,1541007,1541194,1543495,1543504,1543616,1543945,1543971,1544028,1544214,1544252
0,1,9,27,3591,7907,7931,12997,13304,13335,935863,1534477,1541001,1541008,1541058,1543495,1543504,1543521,1543945,1543951,1544032,1544188,1544253
0,1,10,17,3581,7906,7959,12998,13305,27409,418750,1535034,1541001,1541007,1541830,1543496,1543504,1543552,1543946,1543951,1544018,1544187,1544254
0,1,9,37,3602,7907,7931,12997,13304,13335,628866,1535181,1541001,1541007,1541200,1543495,1543504,1543578,1543945,1543952,1544018,1544205,1544261
0,1,9,331,3826,7907,7931,12997,13304,13335,291516,1535402,1541001,1541007,1541035,1543495,1543504,1543541,1543946,1543951,1544018,1544187,1544264
0,1,9,18,3582,7908,7931,12997,13304,13335,317738,1534409,1541001,1541007,1541122,1543495,1543504,1543520,1543945,1543950,1544019,1544188,1544251
0,1,9,17,3581,7906,7934,13001,13305,13335,309157,1534440,1541001,1541007,1541013,1543495,1543504,1543519,1543946,1543956,1544021,1544192,1544270
0,1,9,17,3581,7906,8025,12998,13306,76572,1308173,1535283,1541001,1541009,1541118,1543495,1543504,1543570,1543946,1543950,1544050,1544201,1544257
0,1,9,17,3581,7906,7932,12999,13305,13335,292147,1535527,1541001,1541008,1541015,1543495,1543504,1543515,1543948,1543953,1544027,1544191,1544254
0,1,9,42,3604,7907,7931,12997,13304,13335,577767,1534509,1541001,1541007,1541017,1543495,1543504,1543516,1543945,1543960,1544030,1544190,1544248
0,1,9,17,3581,7906,7932,12999,13305,13335,301560,1534433,1541001,1541009,1541015,1543495,1543504,1543515,1543948,1543958,1544027,1544191,1544248
0,1,9,17,3581,7906,8042,12999,13307,13335,415733,1534433,1541001,1541007,1541013,1543495,1543504,1543519,1543946,1543956,1544021,1544192,1544265
0,1,9,17,3581,7906,7944,12998,13307,13335,309667,1535118,1541001,1541007,1541022,1543495,1543504,1543514,1543945,1543950,1544019,1544189,1544259
1,1,9,17,3581,7906,9796,12998,13305,13335,291516,1534413,1541001,1541007,1541020,1543495,1543504,1543530,1543946,1543958,1544030,1544187,1544257
0,1,9,64,3626,7909,7931,12997,13304,13335,1296328,1534467,1541001,1541007,1541023,1543495,1543504,1543514,1543945,1543950,1544019,1544189,1544251
0,1,10,20,3585,7907,7931,12997,13304,13335,291532,1534424,1541001,1541007,1541045,1543495,1543504,1543532,1543947,1543962,1544018,1544195,1544254
0,1,10,19,3583,7907,7931,12997,13304,13335,302935,1534418,1541001,1541007,1541187,1543495,1543504,1543545,1543947,1543952,1544018,1544187,1544268
0,1,10,19,3583,7907,7931,12997,13304,13335,1460208,1535206,1541001,1541007,1541142,1543495,1543504,1543548,1543946,1543984,1544021,1544208,1544266
0,1,9,18,3582,7908,7931,12997,13304,13335,328298,1534420,1541001,1541007,1541019,1543495,1543504,1543527,1543947,1543955,1544019,1544196,1544248
0,1,10,26,3590,7907,7931,12997,13304,13335,1461719,1534694,1541001,1541007,1541042,1543495,1543504,1543551,1543945,1543965,1544022,1544202,1544261
0,1,9,329,3727,7907,7931,12997,13304,13335,313556,1536097,1541001,1541007,1541050,1543495,1543504,1543560,1543945,1543961,1544024,1544190,1544260
0,1,10,17,3581,7906,7954,12998,13305,34627,321979,1534457,1541001,1541007,1541771,1543496,1543504,1543549,1543946,1543950,1544037,1544187,1544260
0,1,9,17,3581,7906,7958,12998,13306,13334,325135,1534455,1541001,1541009,1541266,1543495,1543504,1543643,1543948,1543953,1544035,1544191,1544255
0,1,9,27,3591,7907,7931,12997,13304,13335,1056514,1534414,1541001,1541007,1541018,1543495,1543504,1543517,1543946,1543952,1544022,1544187,1544260
1,1,10,19,3583,7907,7931,12997,13304,13335,291900,1534491,1541001,1541007,1541053,1543495,1543504,1543525,1543946,1543951,1544018,1544187,1544271
0,1,10,19,3583,7907,7931,12997,13304,13335,709353,1534461,1541001,1541007,1541192,1543495,1543504,1543596,1543945,1543976,1544020,1544198,1544257
0,1,10,41,3603,7907,7931,12997,13304,13335,577585,1534417,1541001,1541007,1541021,1543495,1543504,1543517,1543946,1543952,1544029,1544187,1544260
0,1,9,149,3686,7909,7931,12997,13304,13335,1386176,1534679,1541001,1541007,1541431,1543495,1543504,1543638,1543945,1543950,1544022,1544189,1544250
0,1,10,19,3583,7907,7931,12997,13304,13335,291862,1534410,1541001,1541007,1541056,1543495,1543504,1543525,1543946,1543951,1544018,1544187,1544251
0,1,9,18,3582,7908,7931,12997,13304,13335,291644,1534494,1541001,1541007,1541025,1543495,1543504,1543514,1543945,1543950,1544018,1544189,1544263
0,1,9,499,3915,7909,7931,12997,13304,13335,409484,1534410,1541001,1541007,1541076,1543495,1543504,1543531,1543945,1543951,1544018,1544193,1544268
0,1,10,20,3585,7907,7931,12997,13304,13335,925623,1534427,1541001,1541007,1541046,1543495,1543504,1543532,1543947,1543962,1544018,1544195,1544261
0,1,9,17,3581,7906,7943,13007,13306,13335,305885,1534448,1541001,1541007,1541055,1543495,1543504,1543536,1543945,1543950,1544018,1544193,1544251
0,1,9,17,3581,7906,7940,12998,13305,274307,1292982,1535900,1541001,1541007,1541047,1543495,1543504,1543533,1543945,1543950,1544036,1544188,1544252
0,1,9,18,3582,7908,7931,12997,13304,13335,1009492,1534420,1541001,1541007,1541185,1543495,1543504,1543524,1543945,1543952,1544018,1544188,1544250
1,1,9,17,3581,7906,7933,13000,13305,13335,397191,1534413,1541001,1541007,1541187,1543495,1543504,1543545,1543947,1543952,1544018,1544187,1544264
0,1,10,22,3586,7907,7931,12997,13304,13335,327135,1534414,1541001,1541007,1541018,1543495,1543504,1543517,1543946,1543952,1544024,1544187,1544253
0,1,9,17,3581,7906,7953,12998,13308,13334,382208,1534439,1541001,1541009,1541126,1543495,1543504,1543556,1543946,1543967,1544018,1544199,1544270
0,1,9,17,3581,7906,8492,13004,13306,13334,292113,1534517,1541001,1541009,1541070,1543495,1543504,1543566,1543947,1543950,1544018,1544212,1544253
0,1,9,17,3581,7906,7944,12998,13307,21021,470328,1534450,1541001,1541008,1541090,1543495,1543504,1543534,1543945,1543950,1544028,1544188,1544255
0,1,9,18,3582,7908,7931,12997,13304,13335,452866,1534409,1541001,1541007,1541025,1543495,1543504,1543514,1543945,1543950,1544018,1544189,1544263
0,1,9,37,3602,7907,7931,12997,13304,13335,299665,1534525,1541001,1541007,1541042,1543495,1543504,1543551,1543945,1543965,1544024,1544202,1544258
0,1,9,17,3581,7906,7987,13002,13305,13335,418411,1534436,1541001,1541007,1541349,1543495,1543504,1543732,1543946,1543957,1544107,1544192,1544267
0,1,9,17,3581,7906,7961,13002,13305,13335,369192,1534490,1541001,1541007,1541013,1543495,1543504,1543519,1543946,1543956,1544021,1544192,1544270
0,1,9,28,3588,7907,7931,12997,13304,13335,296198,1534411,1541001,1541007,1541055,1543495,1543504,1543536,1543945,1543950,1544028,1544193,1544250
0,1,9,17,3581,7906,7938,13003,13305,13335,297685,1534513,1541001,1541008,1541073,1543495,1543504,1543576,1543945,1543964,1544018,1544211,1544255
